"",,,ANAPLAS-,,,,CAMPYLO-,,
GENESEE,0.0,1.7,0.0,0.0,0.0,0.0,1.7,0.0,0.0
GREENE,0.0,2.1,0.0,0.0,0.0,0.0,4.2,0.0,0.0
HAMILTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERKIMER,0.0,12.6,0.0,0.0,0.0,1.6,1.6,0.0,0.0
JEFFERSON,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEWIS,0.0,25.7,0.0,0.0,0.0,0.0,18.4,0.0,0.0
LIVINGSTON,0.0,4.6,0.0,0.0,0.0,0.0,1.5,0.0,0.0
MADISON,0.0,16.6,0.0,0.0,0.0,0.0,5.5,0.0,0.0
MONROE,0.0,1.3,0.0,0.1,0.0,0.8,1.7,0.0,0.0
MONTGOMERY,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
NASSAU,0.0,0.7,0.4,0.4,0.0,0.4,0.4,0.0,0.0
NIAGARA,0.0,0.9,0.0,0.0,0.0,0.5,1.4,0.0,0.0
ONEIDA,0.0,4.3,0.0,0.0,0.0,1.3,4.3,0.0,0.0
ONONDAGA,0.0,4.7,0.0,0.6,0.4,0.9,3.2,0.0,0.0
ONTARIO,0.0,2.7,0.0,0.9,0.0,0.9,0.0,0.0,0.0
ORANGE,0.0,2.4,0.3,0.3,0.0,0.5,1.1,5.6,1.6
ORLEANS,0.0,2.4,0.0,0.0,0.0,2.4,2.4,0.0,0.0
OSWEGO,0.0,3.3,0.0,0.0,0.8,0.0,0.8,0.8,0.0
OTSEGO,0.0,8.2,0.0,0.0,0.0,0.0,6.5,0.0,0.0
PUTNAM,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
RENSSELAER,0.0,2.5,0.0,0.6,0.0,0.6,0.0,0.0,0.0
ROCKLAND,0.0,1.2,0.0,0.0,0.0,0.3,1.5,0.6,0.0
ST. LAWRENCE,0.0,9.9,0.0,0.0,0.0,1.8,0.0,0.9,0.0
SARATOGA,0.0,3.6,0.4,0.4,0.0,0.0,0.9,0.9,0.0
SCHENECTADY,0.0,1.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0
SCHOHARIE,0.0,15.8,0.0,0.0,0.0,0.0,3.2,0.0,0.0
SCHUYLER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SENECA,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0
STEUBEN,0.0,8.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SUFFOLK,0.1,1.1,0.2,0.7,0.0,0.3,0.3,3.3,0.0
SULLIVAN,0.0,0.0,1.3,0.0,0.0,0.0,0.0,2.6,1.3
TIOGA,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
TOMPKINS,0.0,6.7,0.0,0.0,0.0,1.0,5.7,1.0,1.0
ULSTER,0.0,1.1,0.0,0.0,0.0,0.0,2.2,2.2,0.0
WARREN,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
WASHINGTON,0.0,3.2,0.0,0.0,0.0,3.2,1.6,0.0,1.6
WAYNE,0.0,4.3,0.0,0.0,0.0,1.1,3.3,0.0,0.0
WESTCHESTER,0.0,1.5,0.5,0.4,0.0,0.4,0.8,0.3,0.0
WYOMING,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0
YATES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",ENCEPHALITIS,,,,HEMOLYTIC,,,,
"",(NON EEE and,,,HAEMOPHILUS,UREMIC,,HEPATITIS B,HEPATITIS B,HEPATITIS C
"",WNV),GIARDIASIS,GONORRHEA,INFLUENZAE,SYNDROME,HEPATITIS A,ACUTE,CHRONIC,ACUTE
ALBANY,1.0,16.9,125.6,1.6,0.0,0.6,0.3,22.1,1.3
ALLEGANY,0.0,8.4,18.9,2.1,0.0,0.0,0.0,4.2,0.0
BROOME,0.0,2.5,90.7,2.0,0.0,0.5,0.5,7.1,6.1
CATTARAUGUS,0.0,5.1,26.7,2.5,0.0,0.0,0.0,2.5,0.0
CAYUGA,0.0,7.6,30.4,2.5,0.0,0.0,0.0,5.1,0.0
CHAUTAUQUA,1.5,9.1,102.2,1.5,0.0,0.0,0.0,6.8,1.5
CHEMUNG,0.0,4.6,67.2,1.1,0.0,0.0,0.0,0.0,1.1
CHENANGO,0.0,8.1,24.3,0.0,0.0,0.0,0.0,2.0,6.1
CLINTON,0.0,9.8,22.1,2.5,0.0,0.0,0.0,3.7,6.1
COLUMBIA,1.6,4.8,40.2,3.2,0.0,0.0,0.0,9.7,0.0
CORTLAND,2.0,18.4,28.6,6.1,0.0,0.0,0.0,0.0,0.0
DELAWARE,2.1,8.6,10.7,2.1,0.0,0.0,0.0,10.7,4.3
DUTCHESS,0.0,5.7,42.5,1.0,0.0,0.7,0.7,13.1,0.3
ERIE,0.2,11.6,186.4,1.8,0.0,0.3,0.0,18.2,1.0
ESSEX,0.0,28.4,12.9,7.8,0.0,0.0,0.0,2.6,2.6
FRANKLIN,0.0,29.3,0.0,2.0,2.0,3.9,0.0,3.9,2.0
FULTON,0.0,3.7,25.9,3.7,0.0,0.0,0.0,5.5,0.0
GENESEE,0.0,3.4,57.5,1.7,0.0,0.0,0.0,3.4,1.7
GREENE,0.0,12.5,56.3,6.3,0.0,0.0,0.0,10.4,0.0
HAMILTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERKIMER,0.0,12.6,26.7,3.1,0.0,0.0,0.0,1.6,3.1
JEFFERSON,0.8,6.7,46.2,1.7,0.0,0.0,0.0,15.1,0.8
LEWIS,3.7,14.7,7.3,3.7,0.0,0.0,0.0,0.0,0.0
LIVINGSTON,0.0,15.5,12.4,3.1,0.0,0.0,0.0,4.6,0.0
MADISON,0.0,19.3,13.8,0.0,0.0,0.0,0.0,0.0,0.0
MONROE,0.4,6.0,237.6,2.7,0.1,0.0,0.5,13.2,1.6
MONTGOMERY,2.0,10.0,32.1,0.0,0.0,0.0,0.0,4.0,0.0
NASSAU,0.0,6.7,37.5,1.1,0.0,0.6,0.3,30.3,0.1
NIAGARA,0.0,2.3,122.7,2.8,0.5,0.0,0.9,7.5,3.3
ONEIDA,0.0,12.0,43.8,1.7,0.0,0.4,0.4,26.2,2.1
ONONDAGA,0.9,5.6,193.1,2.3,0.4,0.4,0.2,20.7,0.2
ONTARIO,0.0,3.6,39.2,0.0,0.0,0.0,0.0,5.5,0.9
ORANGE,0.3,9.8,55.0,2.1,0.0,0.3,0.3,15.7,1.1
ORLEANS,0.0,4.8,66.7,0.0,0.0,0.0,0.0,4.8,0.0
OSWEGO,0.0,5.0,37.2,1.7,0.0,0.0,0.0,1.7,1.7
OTSEGO,0.0,14.7,26.2,1.6,0.0,1.6,0.0,6.5,1.6
PUTNAM,2.0,6.0,12.1,2.0,0.0,2.0,2.0,8.0,0.0
RENSSELAER,1.3,3.8,88.9,1.3,0.0,0.6,0.0,10.6,1.9
ROCKLAND,0.9,6.2,21.9,1.9,0.0,0.3,0.9,15.7,1.2
ST. LAWRENCE,10.8,5.4,9.0,0.9,0.9,0.0,0.0,0.9,1.8
SARATOGA,0.9,6.2,22.7,0.9,0.0,0.0,0.4,5.8,0.4
SCHENECTADY,0.0,4.5,107.2,1.3,0.0,0.0,0.0,10.9,0.0
SCHOHARIE,0.0,6.3,19.0,3.2,0.0,0.0,0.0,0.0,0.0
SCHUYLER,0.0,10.8,32.5,5.4,0.0,0.0,0.0,5.4,5.4
SENECA,0.0,5.7,28.7,2.9,0.0,22.9,0.0,5.7,0.0
STEUBEN,0.0,6.1,36.6,0.0,1.0,1.0,0.0,9.1,5.1
SUFFOLK,0.2,6.4,44.0,1.9,0.0,0.3,0.3,16.8,0.6
SULLIVAN,0.0,6.6,51.4,4.0,0.0,1.3,0.0,14.5,0.0
TIOGA,2.0,2.0,20.1,4.0,0.0,0.0,0.0,4.0,0.0
TOMPKINS,0.0,15.3,52.5,3.8,0.0,0.0,0.0,14.3,2.9
ULSTER,0.0,7.2,35.5,0.0,0.0,1.1,0.0,11.1,0.0
WARREN,0.0,1.5,10.8,0.0,0.0,0.0,0.0,0.0,1.5
WASHINGTON,0.0,3.2,17.6,0.0,0.0,0.0,0.0,3.2,3.2
WAYNE,0.0,5.4,26.1,1.1,0.0,0.0,0.0,7.6,0.0
WESTCHESTER,0.6,7.1,51.3,1.1,0.0,0.5,0.5,23.9,0.1
WYOMING,0.0,9.7,38.8,0.0,0.0,2.4,0.0,2.4,2.4
YATES,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0
"",,"HERPES INF,",,LABORATORY,,LYMPHO-,,
"","HEPATITIS C,",INFANT <60,,CONFIRMED,,GRANULOMA,,LYME
"",PAST/PRESENT,DAYS*,HIV**,INFLUENZA,LEGIONELLOSIS,VENEREUM,LISTERIOSIS,DISEASE***
ALBANY,65.5,0.0,11.0,217.7,2.3,0.0,0.0,93.5
ALLEGANY,48.2,0.0,2.1,73.3,6.3,0.0,0.0,12.6
BROOME,82.6,0.0,8.6,620.2,8.1,0.0,1.5,101.9
CATTARAUGUS,84.0,0.0,2.5,106.9,5.1,0.0,0.0,15.3
CAYUGA,62.2,0.0,3.8,525.2,14.0,0.0,0.0,14.0
CHAUTAUQUA,86.3,0.0,7.6,333.2,1.5,0.0,0.8,1.5
CHEMUNG,72.9,0.0,3.4,99.1,4.6,0.0,0.0,70.6
CHENANGO,85.0,0.0,6.1,643.4,4.0,0.0,0.0,127.5
CLINTON,99.2,0.0,1.2,409.2,6.1,0.0,0.0,27.0
COLUMBIA,58.0,0.0,6.4,146.5,1.6,0.0,0.0,623.0
CORTLAND,85.7,0.0,6.1,346.8,32.6,0.0,0.0,22.4
DELAWARE,75.1,0.0,2.1,307.0,6.4,0.0,2.1,103.1
DUTCHESS,89.7,0.0,8.1,181.4,1.3,0.0,0.3,169.6
ERIE,88.4,9.9,13.1,129.0,6.8,0.0,0.3,2.5
ESSEX,87.9,0.0,5.2,155.1,0.0,0.0,0.0,116.3
FRANKLIN,80.0,0.0,5.9,224.3,5.9,0.0,0.0,23.4
FULTON,66.5,0.0,0.0,94.3,0.0,0.0,0.0,44.4
GENESEE,69.3,0.0,1.7,290.7,6.8,0.0,1.7,16.9
GREENE,89.6,0.0,2.1,225.2,4.2,0.0,2.1,658.8
HAMILTON,84.8,0.0,0.0,127.3,0.0,0.0,0.0,21.2
HERKIMER,72.2,0.0,0.0,531.8,1.6,0.0,0.0,54.9
JEFFERSON,61.3,0.0,6.7,240.1,2.5,0.0,0.8,50.4
LEWIS,33.1,0.0,0.0,547.4,0.0,3.7,0.0,33.1
LIVINGSTON,44.9,0.0,6.2,300.4,1.5,0.0,0.0,3.1
MADISON,30.4,0.0,5.5,515.4,2.8,0.0,0.0,23.5
MONROE,53.6,11.9,10.3,348.9,4.9,0.1,0.4,16.4
MONTGOMERY,82.4,0.0,4.0,231.0,2.0,0.0,0.0,44.2
NASSAU,40.0,13.9,8.3,189.7,4.8,0.0,0.4,7.8
NIAGARA,120.8,0.0,4.7,78.7,5.6,0.0,0.0,2.3
ONEIDA,82.4,0.0,8.2,765.7,2.1,0.0,0.9,38.2
ONONDAGA,90.1,0.0,9.8,472.5,3.6,0.0,0.2,27.1
ONTARIO,35.5,0.0,2.7,442.1,2.7,0.0,0.0,23.7
ORANGE,75.5,20.6,3.7,236.9,3.5,0.0,0.3,184.5
ORLEANS,35.7,0.0,2.4,157.2,4.8,0.0,0.0,7.1
OSWEGO,66.2,0.0,0.8,736.9,4.1,0.0,0.0,42.2
OTSEGO,58.9,0.0,4.9,361.5,1.6,0.0,1.6,165.2
PUTNAM,64.3,0.0,1.0,174.9,3.0,0.0,1.0,323.7
RENSSELAER,62.6,0.0,3.8,165.9,0.0,0.0,0.6,338.6
ROCKLAND,42.9,19.3,5.9,101.6,2.8,0.0,0.3,103.8
ST. LAWRENCE,65.5,0.0,1.8,583.5,1.8,0.0,0.0,95.2
SARATOGA,36.5,0.0,4.4,399.7,3.6,0.0,1.3,112.5
SCHENECTADY,64.9,54.9,5.1,371.8,1.9,0.0,0.0,75.8
SCHOHARIE,28.5,0.0,0.0,161.6,0.0,0.0,0.0,104.5
SCHUYLER,48.7,0.0,10.8,481.6,5.4,0.0,5.4,140.7
SENECA,91.7,0.0,2.9,263.7,5.7,0.0,0.0,22.9
STEUBEN,65.0,0.0,3.0,233.8,8.1,0.0,0.0,36.6
SUFFOLK,57.2,25.7,6.3,135.3,1.3,0.1,0.5,44.5
SULLIVAN,129.0,0.0,4.0,389.8,4.0,0.0,0.0,127.7
TIOGA,78.2,0.0,4.0,399.0,2.0,0.0,2.0,164.4
TOMPKINS,93.6,0.0,8.6,351.5,1.0,0.0,0.0,129.0
ULSTER,105.8,65.6,2.8,212.8,4.4,0.0,1.1,284.9
WARREN,70.8,0.0,0.0,297.0,4.6,0.0,0.0,61.6
WASHINGTON,28.9,0.0,1.6,397.6,6.4,0.0,0.0,120.3
WAYNE,55.4,0.0,4.3,617.0,2.2,0.0,0.0,14.1
WESTCHESTER,56.4,0.0,9.4,249.7,3.6,0.0,0.0,39.6
WYOMING,43.7,0.0,4.9,102.0,7.3,0.0,0.0,7.3
YATES,31.7,0.0,0.0,591.1,0.0,0.0,0.0,91.2
"",,,,,MENINGITIS,,,
"",,,MENINGITIS,MENINGO-,OTHER BACT. AND,,,
"",MALARIA,MEASLES,ASEPTIC,COCCAL,UNKNOWN,MUMPS,PERTUSSIS,Q FEVER
ALBANY,1.6,0.0,3.6,0.0,0.0,0.0,1.6,0.0
ALLEGANY,2.1,0.0,2.1,0.0,0.0,0.0,16.8,0.0
BROOME,0.0,0.0,1.5,0.0,1.5,0.0,3.5,0.0
CATTARAUGUS,1.3,0.0,26.7,0.0,0.0,0.0,2.5,0.0
CAYUGA,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
CHAUTAUQUA,0.0,0.0,4.5,0.0,1.5,0.0,0.0,0.0
CHEMUNG,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0
CHENANGO,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0
CLINTON,1.2,0.0,1.2,0.0,1.2,0.0,31.9,0.0
COLUMBIA,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
CORTLAND,0.0,0.0,12.2,0.0,0.0,0.0,8.2,0.0
DELAWARE,0.0,0.0,2.1,0.0,0.0,0.0,21.5,0.0
DUTCHESS,0.3,0.3,0.0,0.3,0.0,0.0,2.4,0.0
ERIE,0.5,0.0,4.2,0.1,0.3,0.0,8.0,0.0
ESSEX,2.6,0.0,2.6,0.0,0.0,0.0,5.2,0.0
FRANKLIN,0.0,0.0,5.9,0.0,2.0,0.0,2.0,0.0
FULTON,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0
GENESEE,0.0,0.0,6.8,0.0,0.0,0.0,18.6,0.0
GREENE,0.0,0.0,6.3,0.0,0.0,0.0,8.3,0.0
HAMILTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERKIMER,0.0,0.0,3.1,0.0,1.6,0.0,4.7,1.6
JEFFERSON,0.0,0.0,6.7,0.0,0.0,0.0,3.4,0.0
LEWIS,0.0,0.0,3.7,0.0,0.0,0.0,3.7,0.0
LIVINGSTON,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0
MADISON,0.0,0.0,12.4,0.0,0.0,0.0,4.1,0.0
MONROE,0.4,0.0,0.4,0.4,0.1,0.0,6.7,0.0
MONTGOMERY,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
NASSAU,0.4,0.0,5.1,0.1,0.4,0.1,5.0,0.0
NIAGARA,0.0,0.0,3.3,0.0,1.4,0.0,0.0,0.0
ONEIDA,0.9,0.0,2.1,0.0,0.4,0.0,4.3,0.0
ONONDAGA,2.1,0.0,13.7,0.0,0.0,0.2,9.4,0.0
ONTARIO,0.0,0.0,0.9,0.0,0.0,0.0,6.4,0.0
ORANGE,1.3,0.0,0.8,0.0,0.3,0.5,9.8,0.0
ORLEANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSWEGO,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0
OTSEGO,0.0,0.0,4.9,0.0,0.0,0.0,4.9,0.0
PUTNAM,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0
RENSSELAER,0.6,0.0,4.4,0.0,0.6,0.0,0.6,0.0
ROCKLAND,0.3,0.0,6.2,0.3,0.9,1.5,6.5,0.0
ST. LAWRENCE,0.0,0.0,2.7,0.0,0.9,0.0,11.7,0.9
SARATOGA,0.4,0.0,5.3,0.0,0.0,0.9,1.8,0.0
SCHENECTADY,1.3,0.0,4.5,0.0,0.0,0.0,0.0,0.0
SCHOHARIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHUYLER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
SENECA,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0
STEUBEN,0.0,0.0,0.0,0.0,2.0,1.0,5.1,0.0
SUFFOLK,0.3,0.0,4.7,0.0,0.5,0.3,4.7,0.0
SULLIVAN,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0
TIOGA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
TOMPKINS,1.0,0.0,1.0,0.0,0.0,0.0,3.8,0.0
ULSTER,0.0,0.0,1.1,0.0,0.0,0.0,2.2,0.6
WARREN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASHINGTON,0.0,0.0,1.6,1.6,0.0,0.0,0.0,0.0
WAYNE,0.0,0.0,0.0,0.0,1.1,0.0,1.1,0.0
WESTCHESTER,0.6,0.0,3.6,0.0,2.3,0.7,6.4,0.0
WYOMING,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0
YATES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,"RUBELLA,",,,STREP GROUP A,STREP GROUP B,STREP PNEUMO,SYPHILIS
"",RMSF,CONGENITAL*,SALMONELLOSIS,SHIGELLOSIS,INVASIVE,INVASIVE,INVASIVE,EARLY
ALBANY,0.3,0.0,14.9,2.9,4.2,11.7,8.1,10.7
ALLEGANY,0.0,0.0,14.7,0.0,0.0,8.4,4.2,0.0
BROOME,0.0,0.0,7.1,0.5,3.0,10.6,8.6,6.6
CATTARAUGUS,0.0,0.0,8.9,0.0,8.9,6.4,10.2,3.8
CAYUGA,1.3,0.0,7.6,1.3,3.8,6.3,10.1,1.3
CHAUTAUQUA,0.0,0.0,14.4,2.3,5.3,10.6,9.8,3.0
CHEMUNG,0.0,0.0,18.2,1.1,2.3,16.0,17.1,3.4
CHENANGO,0.0,0.0,4.0,0.0,4.0,10.1,10.1,2.0
CLINTON,2.5,0.0,6.1,2.5,3.7,4.9,17.2,1.2
COLUMBIA,0.0,0.0,17.7,1.6,6.4,12.9,1.6,4.8
CORTLAND,0.0,0.0,14.3,2.0,0.0,10.2,12.2,8.2
DELAWARE,4.3,0.0,8.6,0.0,2.1,12.9,8.6,0.0
DUTCHESS,0.3,0.0,7.1,1.3,5.4,9.4,5.7,9.1
ERIE,0.0,0.0,11.1,0.7,3.5,9.2,7.0,13.1
ESSEX,2.6,0.0,7.8,0.0,20.7,10.3,7.8,0.0
FRANKLIN,3.9,0.0,19.5,0.0,7.8,3.9,3.9,0.0
FULTON,0.0,0.0,11.1,0.0,0.0,11.1,3.7,11.1
GENESEE,0.0,0.0,10.1,0.0,8.5,13.5,11.8,3.4
GREENE,2.1,0.0,12.5,0.0,4.2,6.3,8.3,4.2
HAMILTON,0.0,0.0,42.4,0.0,0.0,0.0,0.0,0.0
HERKIMER,0.0,0.0,17.3,0.0,4.7,18.8,6.3,1.6
JEFFERSON,0.0,0.0,10.1,0.8,2.5,10.9,5.0,5.0
LEWIS,0.0,0.0,22.0,0.0,3.7,18.4,11.0,7.3
LIVINGSTON,1.5,0.0,10.8,0.0,7.7,9.3,9.3,1.5
MADISON,0.0,0.0,13.8,0.0,6.9,18.0,11.1,5.5
MONROE,0.1,0.0,11.2,1.7,3.9,11.5,8.5,9.9
MONTGOMERY,0.0,0.0,12.1,0.0,4.0,28.1,2.0,2.0
NASSAU,0.1,0.0,11.5,5.8,2.1,7.6,5.7,12.5
NIAGARA,0.5,0.0,4.2,0.0,6.1,12.6,4.7,3.7
ONEIDA,0.4,0.0,12.5,0.9,3.0,9.0,9.4,2.1
ONONDAGA,0.0,0.0,12.4,0.2,3.4,12.8,8.1,8.3
ONTARIO,0.0,0.0,15.5,0.9,4.6,11.8,6.4,0.9
ORANGE,0.0,0.0,9.0,6.6,4.3,8.2,6.1,5.6
ORLEANS,2.4,0.0,9.5,0.0,4.8,7.1,4.8,2.4
OSWEGO,0.8,0.0,9.1,0.8,4.1,8.3,5.8,2.5
